,Country_Region,Lat,Long,Date,value,Country_FR
5887,Burundi,-3.3731,29.9189,2020-02-13,0,Burundi
6153,Burundi,-3.3731,29.9189,2020-02-14,0,Burundi
6419,Burundi,-3.3731,29.9189,2020-02-15,0,Burundi
6685,Burundi,-3.3731,29.9189,2020-02-16,0,Burundi
6951,Burundi,-3.3731,29.9189,2020-02-17,0,Burundi
7217,Burundi,-3.3731,29.9189,2020-02-18,0,Burundi
7483,Burundi,-3.3731,29.9189,2020-02-19,0,Burundi
7749,Burundi,-3.3731,29.9189,2020-02-20,0,Burundi
8015,Burundi,-3.3731,29.9189,2020-02-21,0,Burundi
8281,Burundi,-3.3731,29.9189,2020-02-22,0,Burundi
8547,Burundi,-3.3731,29.9189,2020-02-23,0,Burundi
8813,Burundi,-3.3731,29.9189,2020-02-24,0,Burundi
9079,Burundi,-3.3731,29.9189,2020-02-25,0,Burundi
9345,Burundi,-3.3731,29.9189,2020-02-26,0,Burundi
9611,Burundi,-3.3731,29.9189,2020-02-27,0,Burundi
9877,Burundi,-3.3731,29.9189,2020-02-28,0,Burundi
10143,Burundi,-3.3731,29.9189,2020-02-29,0,Burundi
10409,Burundi,-3.3731,29.9189,2020-03-01,0,Burundi
10675,Burundi,-3.3731,29.9189,2020-03-02,0,Burundi
10941,Burundi,-3.3731,29.9189,2020-03-03,0,Burundi
11207,Burundi,-3.3731,29.9189,2020-03-04,0,Burundi
11473,Burundi,-3.3731,29.9189,2020-03-05,0,Burundi
11739,Burundi,-3.3731,29.9189,2020-03-06,0,Burundi
12005,Burundi,-3.3731,29.9189,2020-03-07,0,Burundi
12271,Burundi,-3.3731,29.9189,2020-03-08,0,Burundi
12537,Burundi,-3.3731,29.9189,2020-03-09,0,Burundi
12803,Burundi,-3.3731,29.9189,2020-03-10,0,Burundi
13069,Burundi,-3.3731,29.9189,2020-03-11,0,Burundi
13335,Burundi,-3.3731,29.9189,2020-03-12,0,Burundi
13601,Burundi,-3.3731,29.9189,2020-03-13,0,Burundi
13867,Burundi,-3.3731,29.9189,2020-03-14,0,Burundi
14133,Burundi,-3.3731,29.9189,2020-03-15,0,Burundi
14399,Burundi,-3.3731,29.9189,2020-03-16,0,Burundi
14665,Burundi,-3.3731,29.9189,2020-03-17,0,Burundi
14931,Burundi,-3.3731,29.9189,2020-03-18,0,Burundi
15197,Burundi,-3.3731,29.9189,2020-03-19,0,Burundi
15463,Burundi,-3.3731,29.9189,2020-03-20,0,Burundi
15729,Burundi,-3.3731,29.9189,2020-03-21,0,Burundi
15995,Burundi,-3.3731,29.9189,2020-03-22,0,Burundi
16261,Burundi,-3.3731,29.9189,2020-03-23,0,Burundi
16527,Burundi,-3.3731,29.9189,2020-03-24,0,Burundi
16793,Burundi,-3.3731,29.9189,2020-03-25,0,Burundi
17059,Burundi,-3.3731,29.9189,2020-03-26,0,Burundi
17325,Burundi,-3.3731,29.9189,2020-03-27,0,Burundi
17591,Burundi,-3.3731,29.9189,2020-03-28,0,Burundi
17857,Burundi,-3.3731,29.9189,2020-03-29,0,Burundi
18123,Burundi,-3.3731,29.9189,2020-03-30,0,Burundi
18389,Burundi,-3.3731,29.9189,2020-03-31,2,Burundi
18655,Burundi,-3.3731,29.9189,2020-04-01,2,Burundi
18921,Burundi,-3.3731,29.9189,2020-04-02,3,Burundi
19187,Burundi,-3.3731,29.9189,2020-04-03,3,Burundi
19453,Burundi,-3.3731,29.9189,2020-04-04,3,Burundi
19719,Burundi,-3.3731,29.9189,2020-04-05,3,Burundi
19985,Burundi,-3.3731,29.9189,2020-04-06,3,Burundi
20251,Burundi,-3.3731,29.9189,2020-04-07,3,Burundi
20517,Burundi,-3.3731,29.9189,2020-04-08,3,Burundi
20783,Burundi,-3.3731,29.9189,2020-04-09,3,Burundi
21049,Burundi,-3.3731,29.9189,2020-04-10,3,Burundi
21315,Burundi,-3.3731,29.9189,2020-04-11,5,Burundi
21581,Burundi,-3.3731,29.9189,2020-04-12,5,Burundi
21847,Burundi,-3.3731,29.9189,2020-04-13,5,Burundi
22113,Burundi,-3.3731,29.9189,2020-04-14,5,Burundi
22379,Burundi,-3.3731,29.9189,2020-04-15,5,Burundi
22645,Burundi,-3.3731,29.9189,2020-04-16,5,Burundi
22911,Burundi,-3.3731,29.9189,2020-04-17,5,Burundi
23177,Burundi,-3.3731,29.9189,2020-04-18,5,Burundi
23443,Burundi,-3.3731,29.9189,2020-04-19,5,Burundi
23709,Burundi,-3.3731,29.9189,2020-04-20,5,Burundi
23975,Burundi,-3.3731,29.9189,2020-04-21,5,Burundi
24241,Burundi,-3.3731,29.9189,2020-04-22,11,Burundi
24507,Burundi,-3.3731,29.9189,2020-04-23,11,Burundi
24773,Burundi,-3.3731,29.9189,2020-04-24,11,Burundi
25039,Burundi,-3.3731,29.9189,2020-04-25,11,Burundi
25305,Burundi,-3.3731,29.9189,2020-04-26,11,Burundi
25571,Burundi,-3.3731,29.9189,2020-04-27,11,Burundi
25837,Burundi,-3.3731,29.9189,2020-04-28,11,Burundi
26103,Burundi,-3.3731,29.9189,2020-04-29,11,Burundi
26369,Burundi,-3.3731,29.9189,2020-04-30,11,Burundi
26635,Burundi,-3.3731,29.9189,2020-05-01,11,Burundi
26901,Burundi,-3.3731,29.9189,2020-05-02,15,Burundi
27167,Burundi,-3.3731,29.9189,2020-05-03,15,Burundi
27433,Burundi,-3.3731,29.9189,2020-05-04,15,Burundi
27699,Burundi,-3.3731,29.9189,2020-05-05,15,Burundi
27965,Burundi,-3.3731,29.9189,2020-05-06,15,Burundi
28231,Burundi,-3.3731,29.9189,2020-05-07,15,Burundi
28497,Burundi,-3.3731,29.9189,2020-05-08,15,Burundi
28763,Burundi,-3.3731,29.9189,2020-05-09,15,Burundi
29029,Burundi,-3.3731,29.9189,2020-05-10,15,Burundi
29295,Burundi,-3.3731,29.9189,2020-05-11,15,Burundi
29561,Burundi,-3.3731,29.9189,2020-05-12,15,Burundi
29827,Burundi,-3.3731,29.9189,2020-05-13,15,Burundi
30093,Burundi,-3.3731,29.9189,2020-05-14,15,Burundi
30359,Burundi,-3.3731,29.9189,2020-05-15,15,Burundi
30625,Burundi,-3.3731,29.9189,2020-05-16,15,Burundi
30891,Burundi,-3.3731,29.9189,2020-05-17,23,Burundi
31157,Burundi,-3.3731,29.9189,2020-05-18,42,Burundi
31423,Burundi,-3.3731,29.9189,2020-05-19,42,Burundi
31689,Burundi,-3.3731,29.9189,2020-05-20,42,Burundi
31955,Burundi,-3.3731,29.9189,2020-05-21,42,Burundi
32221,Burundi,-3.3731,29.9189,2020-05-22,42,Burundi
32487,Burundi,-3.3731,29.9189,2020-05-23,42,Burundi
32753,Burundi,-3.3731,29.9189,2020-05-24,42,Burundi
33019,Burundi,-3.3731,29.9189,2020-05-25,42,Burundi
33285,Burundi,-3.3731,29.9189,2020-05-26,42,Burundi
33551,Burundi,-3.3731,29.9189,2020-05-27,42,Burundi
33817,Burundi,-3.3731,29.9189,2020-05-28,42,Burundi
34083,Burundi,-3.3731,29.9189,2020-05-29,42,Burundi
34349,Burundi,-3.3731,29.9189,2020-05-30,63,Burundi
34615,Burundi,-3.3731,29.9189,2020-05-31,63,Burundi
34881,Burundi,-3.3731,29.9189,2020-06-01,63,Burundi
35147,Burundi,-3.3731,29.9189,2020-06-02,63,Burundi
35413,Burundi,-3.3731,29.9189,2020-06-03,63,Burundi
35679,Burundi,-3.3731,29.9189,2020-06-04,63,Burundi
35945,Burundi,-3.3731,29.9189,2020-06-05,63,Burundi
36211,Burundi,-3.3731,29.9189,2020-06-06,83,Burundi
36477,Burundi,-3.3731,29.9189,2020-06-07,83,Burundi
36743,Burundi,-3.3731,29.9189,2020-06-08,83,Burundi
37009,Burundi,-3.3731,29.9189,2020-06-09,83,Burundi
37275,Burundi,-3.3731,29.9189,2020-06-10,83,Burundi
37541,Burundi,-3.3731,29.9189,2020-06-11,85,Burundi
37807,Burundi,-3.3731,29.9189,2020-06-12,85,Burundi
38073,Burundi,-3.3731,29.9189,2020-06-13,85,Burundi
38339,Burundi,-3.3731,29.9189,2020-06-14,85,Burundi
38605,Burundi,-3.3731,29.9189,2020-06-15,85,Burundi
38871,Burundi,-3.3731,29.9189,2020-06-16,104,Burundi
39137,Burundi,-3.3731,29.9189,2020-06-17,104,Burundi
39403,Burundi,-3.3731,29.9189,2020-06-18,104,Burundi
39669,Burundi,-3.3731,29.9189,2020-06-19,104,Burundi
39935,Burundi,-3.3731,29.9189,2020-06-20,104,Burundi
40201,Burundi,-3.3731,29.9189,2020-06-21,144,Burundi
40467,Burundi,-3.3731,29.9189,2020-06-22,144,Burundi
40733,Burundi,-3.3731,29.9189,2020-06-23,144,Burundi
40999,Burundi,-3.3731,29.9189,2020-06-24,144,Burundi
41265,Burundi,-3.3731,29.9189,2020-06-25,144,Burundi
41531,Burundi,-3.3731,29.9189,2020-06-26,144,Burundi
41797,Burundi,-3.3731,29.9189,2020-06-27,170,Burundi
42063,Burundi,-3.3731,29.9189,2020-06-28,170,Burundi
42329,Burundi,-3.3731,29.9189,2020-06-29,170,Burundi
42595,Burundi,-3.3731,29.9189,2020-06-30,170,Burundi
42861,Burundi,-3.3731,29.9189,2020-07-01,170,Burundi
43127,Burundi,-3.3731,29.9189,2020-07-02,170,Burundi
43393,Burundi,-3.3731,29.9189,2020-07-03,191,Burundi
43659,Burundi,-3.3731,29.9189,2020-07-04,191,Burundi
43925,Burundi,-3.3731,29.9189,2020-07-05,191,Burundi
44191,Burundi,-3.3731,29.9189,2020-07-06,191,Burundi
44457,Burundi,-3.3731,29.9189,2020-07-07,191,Burundi
44723,Burundi,-3.3731,29.9189,2020-07-08,191,Burundi
44989,Burundi,-3.3731,29.9189,2020-07-09,191,Burundi
45255,Burundi,-3.3731,29.9189,2020-07-10,191,Burundi
45521,Burundi,-3.3731,29.9189,2020-07-11,191,Burundi
45787,Burundi,-3.3731,29.9189,2020-07-12,191,Burundi
46053,Burundi,-3.3731,29.9189,2020-07-13,269,Burundi
46319,Burundi,-3.3731,29.9189,2020-07-14,269,Burundi
46585,Burundi,-3.3731,29.9189,2020-07-15,269,Burundi
46851,Burundi,-3.3731,29.9189,2020-07-16,303,Burundi
47117,Burundi,-3.3731,29.9189,2020-07-17,310,Burundi
47383,Burundi,-3.3731,29.9189,2020-07-18,310,Burundi
47649,Burundi,-3.3731,29.9189,2020-07-19,310,Burundi
47915,Burundi,-3.3731,29.9189,2020-07-20,322,Burundi
48181,Burundi,-3.3731,29.9189,2020-07-21,328,Burundi
48447,Burundi,-3.3731,29.9189,2020-07-22,328,Burundi
48713,Burundi,-3.3731,29.9189,2020-07-23,345,Burundi
48979,Burundi,-3.3731,29.9189,2020-07-24,345,Burundi
49245,Burundi,-3.3731,29.9189,2020-07-25,361,Burundi
49511,Burundi,-3.3731,29.9189,2020-07-26,361,Burundi
49777,Burundi,-3.3731,29.9189,2020-07-27,378,Burundi
50043,Burundi,-3.3731,29.9189,2020-07-28,378,Burundi
50309,Burundi,-3.3731,29.9189,2020-07-29,387,Burundi
50575,Burundi,-3.3731,29.9189,2020-07-30,387,Burundi
50841,Burundi,-3.3731,29.9189,2020-07-31,387,Burundi
51107,Burundi,-3.3731,29.9189,2020-08-01,395,Burundi
51373,Burundi,-3.3731,29.9189,2020-08-02,395,Burundi
51639,Burundi,-3.3731,29.9189,2020-08-03,395,Burundi
51905,Burundi,-3.3731,29.9189,2020-08-04,395,Burundi
52171,Burundi,-3.3731,29.9189,2020-08-05,395,Burundi
52437,Burundi,-3.3731,29.9189,2020-08-06,400,Burundi
52703,Burundi,-3.3731,29.9189,2020-08-07,400,Burundi
52969,Burundi,-3.3731,29.9189,2020-08-08,405,Burundi
53235,Burundi,-3.3731,29.9189,2020-08-09,408,Burundi
53501,Burundi,-3.3731,29.9189,2020-08-10,408,Burundi
53767,Burundi,-3.3731,29.9189,2020-08-11,408,Burundi
54033,Burundi,-3.3731,29.9189,2020-08-12,409,Burundi
54299,Burundi,-3.3731,29.9189,2020-08-13,410,Burundi
54565,Burundi,-3.3731,29.9189,2020-08-14,412,Burundi
54831,Burundi,-3.3731,29.9189,2020-08-15,412,Burundi
55097,Burundi,-3.3731,29.9189,2020-08-16,413,Burundi
55363,Burundi,-3.3731,29.9189,2020-08-17,413,Burundi
55629,Burundi,-3.3731,29.9189,2020-08-18,416,Burundi
55895,Burundi,-3.3731,29.9189,2020-08-19,422,Burundi
56161,Burundi,-3.3731,29.9189,2020-08-20,422,Burundi
56427,Burundi,-3.3731,29.9189,2020-08-21,426,Burundi
56693,Burundi,-3.3731,29.9189,2020-08-22,429,Burundi
56959,Burundi,-3.3731,29.9189,2020-08-23,430,Burundi
57225,Burundi,-3.3731,29.9189,2020-08-24,430,Burundi
57491,Burundi,-3.3731,29.9189,2020-08-25,430,Burundi
57757,Burundi,-3.3731,29.9189,2020-08-26,430,Burundi
58023,Burundi,-3.3731,29.9189,2020-08-27,431,Burundi
58289,Burundi,-3.3731,29.9189,2020-08-28,433,Burundi
58555,Burundi,-3.3731,29.9189,2020-08-29,445,Burundi
58821,Burundi,-3.3731,29.9189,2020-08-30,445,Burundi
59087,Burundi,-3.3731,29.9189,2020-08-31,445,Burundi
59353,Burundi,-3.3731,29.9189,2020-09-01,445,Burundi
59619,Burundi,-3.3731,29.9189,2020-09-02,448,Burundi
59885,Burundi,-3.3731,29.9189,2020-09-03,448,Burundi
60151,Burundi,-3.3731,29.9189,2020-09-04,451,Burundi
60417,Burundi,-3.3731,29.9189,2020-09-05,460,Burundi
60683,Burundi,-3.3731,29.9189,2020-09-06,462,Burundi
60949,Burundi,-3.3731,29.9189,2020-09-07,466,Burundi
36,Cabo Verde,16.5388,-23.0418,2020-01-22,0,Cabo Verde
302,Cabo Verde,16.5388,-23.0418,2020-01-23,0,Cabo Verde
568,Cabo Verde,16.5388,-23.0418,2020-01-24,0,Cabo Verde
834,Cabo Verde,16.5388,-23.0418,2020-01-25,0,Cabo Verde
1100,Cabo Verde,16.5388,-23.0418,2020-01-26,0,Cabo Verde
1366,Cabo Verde,16.5388,-23.0418,2020-01-27,0,Cabo Verde
1632,Cabo Verde,16.5388,-23.0418,2020-01-28,0,Cabo Verde
1898,Cabo Verde,16.5388,-23.0418,2020-01-29,0,Cabo Verde
2164,Cabo Verde,16.5388,-23.0418,2020-01-30,0,Cabo Verde
2430,Cabo Verde,16.5388,-23.0418,2020-01-31,0,Cabo Verde
2696,Cabo Verde,16.5388,-23.0418,2020-02-01,0,Cabo Verde
